;Outras Deduções;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Total Patronal;;;;;;;;;;;6.919,42 (+);;;;;;;;;;;
;Horas Extras (3.1.90.16);;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;FGTS a Recolher;;;;;;;;;;;2.946,71 (+);;;;;;;;;;;
;Bolsa de Estudo (3.3.90.18);;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Total de Vantagens;;;;;;;;;;;0,00 (+);;;;;;;;;;;
;Despesa/Receita.Extra (PASEP,...);;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Maternidade;;;;;;;;;;;0,00 (-);;;;;;;;;;;
;Sal. Maternidade;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Salário Família;;;;;;;;;;;0,00 (-);;;;;;;;;;;
;Beneficios Assistenciais;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;54.302,01 ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;Total Bruto;;;;;;;;;;;;44.435,88;;;;;;;;
;;;;;;;;;;;;;;;;;;;;Total de Descontos;;;;;;;;;;;;;;;;;;;;;;;;;
;Total de Descontos;;;;;;;;;;;;13.525,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Total de Descontos;;;;;;;;;;;13.525,41 (+);;;;;;;;;;;
;Total Líquido;;;;;;;;;;;;30.910,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Maternidade;;;;;;;;;;;0,00 (+);;;;;;;;;;;
;FGTS a Recolher;;;;;;;;;;;;2.946,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Salário Família;;;;;;;;;;;0,00 (+);;;;;;;;;;;
;;Valor Ref. a 13º Salário;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;13.525,41;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Valores Sem 13º Salário;;;;;;;2.946,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Patronal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;Bruto;;;;;;;;;Deduções;;;;;;;;;;;;;;;;;;Líquido;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;PatronalBruto;;;;;;;;;;SalárioFamília;;;;;;;;;;SalárioMaternidade;;;OutrasDeduções;;;;;PatronalLíquido;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;;;;;;;CLT;;;;;;;;;;6.919,42;;;;;;;;;;0,00;;;;;;;;;;0,00;;;0,00;;;;;6.919,42;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;6.919,42;;;;;;;;;;0,00;;;;;;;;;;0,00;;;0,00;;;;;6.919,42;;;;;;;

Funcionários;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Situação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quantidade;;;;
01 - Normal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quantidade de trabalhadores processados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;

Proventos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;;;;;;Descrição;;;;;;;;;;;Qtde.;;;;;;;Refer.;;;;;;;;;Valor;;;;Classificação contábil;;;;;;;;;;;;;
028;;;;;;;;RISCO DE VIDA 20%;;;;;;;;;;;1;;;;;;;20,00;;;833,12;;;;;;;;;;;;;;;;;
089;;;;;;;;GRAT. MAGISTERIO;;;;;;;;;;;2;;;;;;;;;;;;;40,00;;;2.683,92;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;;;;;GRAT INC AÇÃO JUDICIAL 1707-61;;;;;;;;;;;1;;;;;;;;;;;;;50,00;;;4.084,97;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;;;;;;;;SALARIO BASE (FGTS);;;;;;;;;;;8;;;;;;;;;;;;240,00;;;;36.833,87;;;;Salário Base;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Resumo de Proventos por Classificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;;;;;;;;;110,00;;;;;;;;;;7.602,01;;;;
;Salário Base;;;;;;;;;;;;;;;;;;;240,00;;;;;;;;;;36.833,87;;;;
;Total;;;;;;;;;;;;;;;;;;;350,00;;;;;;;;;;44.435,88;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Descontos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;;;;;;Descrição;;;;;;;;;;;Qtde.;;;;;;;Refer.;;;;;;;;;Valor;;;;Classificação contábil;;;;;;;;;;;;;
017;;;;;;;;SINSEPUMG 3%;;;;;;;;;;;1;;;;;;;3,00;;124,97;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
037;;;;;;;;FALTA NAO JUSTIFICADA;;;;;;;;;;;1;;;;;;;30,00;;;2.479,53;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
049;;;;;;;;SINPROMG;;;;;;;;;;;3;;;;;;;4,50;;425,37;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
087;;;;;;;;FALTA HORA AULA;;;;;;;;;;;1;;;;;;;1,50;;420,68;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;;;;;;;;BANCO GERADOR;;;;;;;;;;;2;;;;;;;0,00;;384,14;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;;;;;;;;PENSAO ALIMENTICIA(LIQUIDO)I;;;;;;;;;;;1;;;;;;;0,00;;446,56;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;;;;;;;;CONSIGNADO CEF I;;;;;;;;;;;1;;;;;;;0,00;;451,40;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;;;;;;;;CONSIGNADO BRADESCO I;;;;;;;;;;;1;;;;;;;0,00;;210,83;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;;;;;;;;CONSIGNADO BRADESCO II;;;;;;;;;;;1;;;;;;;0,00;;65,55;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;;;;;;;;CONSIGNADO BRADESCO III;;;;;;;;;;;1;;;;;;;0,00;;352,80;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;;;;;;;;CONSIGNADO BRADESCO IV;;;;;;;;;;;1;;;;;;;0,00;;78,44;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;;;;;;;;PREVIDENCIA - INSS;;;;;;;;;;;7;;;;;;;68,85;;;3.894,77;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;;;;;;;;IRRF - SALARIO;;;;;;;;;;;3;;;;;;;82,50;;;4.190,37;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Resumo de Descontos por Classificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;;;;;;;;;190,35;;;;;;;;;;13.525,41;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total;;;;;;;;;;;;;;;;;;;190,35;;;;;;;;;;13.525,41;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Contribuição Previdenciária do Segurado por Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Valor;;;;;;;;
60 - CLT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.894,77;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;;;;;;;;;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;;;Mês/Ano;
;;;;;;;;;
;01/2026
;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;;;

;CNPJ: 10.150.043/0001-07;;;;;Folha Mensal;;;;;

;Página 7 de 10;;
;;

Resumo Contábil;;;;;;;;
;;;;;;;;;3/31/2026 12:58:50 PM;;;

;;;;;;;;;;;;;
Vínculo: 60 - CLT;;;;;;;;;;;;;
Total;;;;;;;;;;;3.894,77;;

Base de I.R.R.F.;;;41.535,67;;;Base de Previdência Total;;;;40.702,55;;
Base de F.G.T.S.;;;36.833,87;;;Base de Previdência por Vínculo;;;;Valor;;
60 - CLT;;;;40.702,55
;;;;;;

;;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;
;;;;;;;;;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mês/Ano;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;01/2026;;
;;;;;;;;;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;CNPJ: 10.150.043/0001-07;;;;;;;;Folha Mensal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;Página 8 de 10;;;;;;;;
;;;;;;;;

Resumo Contábil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3/31/2026 12:58:50 PM;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo: 97 - CONTRATOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Total de Vencimentos;;;;;;;;;;;;;;460.384,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total a Empenhar;;;;;;;;;;;;;;;;;;;;;;;;;
;Salário Família;;;;;;;;;;;;;1.013,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total de Proventos;;;;;;;;;;;490.981,23 (+);;;;;;;;;;;
;Outras Deduções;;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total Patronal;;;;;;;;;;;77.865,65 (+);;;;;;;;;;;
;Horas Extras (3.1.90.16);;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;FGTS a Recolher;;;;;;;;;;;0,00 (+);;;;;;;;;;;
;Bolsa de Estudo (3.3.90.18);;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total de Vantagens;;;;;;;;;;;0,00 (+);;;;;;;;;;;
;Despesa/Receita.Extra (PASEP,...);;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Maternidade;;;;;;;;;;;27.387,52 (-);;;;;;;;;;;
;Sal. Maternidade;;;;;;;;;;;;;29.583,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Salário Família;;;;;;;;;;;1.013,10 (-);;;;;;;;;;;
;Beneficios Assistenciais;;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;540.446,26 ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;Total Bruto;;;;;;;;;;;;;490.981,23;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;Total de Descontos;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total de Descontos;;;;;;;;;;;;;45.965,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total de Descontos;;;;;;;;;;;45.965,49 (+);;;;;;;;;;;
;Total Líquido;;;;;;;;;;;;;445.015,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Maternidade;;;;;;;;;;;27.387,52 (+);;;;;;;;;;;
;FGTS a Recolher;;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Salário Família;;;;;;;;;;;1.013,10 (+);;;;;;;;;;;
;;Valor Ref. a 13º Salário;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;74.366,11;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Valores Sem 13º Salário;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Patronal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;Bruto;;;;;;;;;Deduções;;;;;;;;;;;;;;;;;;;Líquido;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;PatronalBruto;;;;;;;;;;SalárioFamília;;;;;;;;;;;SalárioMaternidade;;;OutrasDeduções;;;;;PatronalLíquido;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;;;;;;;CONTRATOS;;;;;;;;;;;;;77.865,65;;;;;;;;;;1.013,10;;;;;;;;;;;27.387,52;;;0,00;;;;;49.465,03;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;77.865,65;;;;;;;;;;1.013,10;;;;;;;;;;;27.387,52;;;0,00;;;;;49.465,03;;;;;;;

Funcionários;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Situação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quantidade;;;;
01 - Normal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;;;;
94 - Afastamento por Doença não relacionada ao trabalho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;
95 - Afastamento por Licença Maternidade/Paternidade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quantidade de trabalhadores processados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212;;;;

Proventos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;;;;;;Descrição;;;;;;;;;;;;;;Qtde.;;;;;;;Refer.;;;;;;;;;;Valor;;;;Classificação contábil;;;;;;;;;;;;;
001;;;;;;;;SALARIO BASE;;;;;;;;;;;;;;195;;;;;;;5.789,00;;;;;;459.497,38;;;;Salário Base;;;;;;;;;;;;;
903;;;;;;;;SALARIO MATERNIDADE;;;;;;;;;;;;;;13;;;;;;;;;;;;;358,00;;;;27.387,52;;;;Salário Maternidade;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
904;;;;;;;;SALARIO FAMILIA;;;;;;;;;;;;;;10;;;;;;;;;;;;;;15,00;;;1.013,10;;;;Salário Família;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
918;;;;;;;;ESTOURO NO MES;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;2,00;;887,08;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
948;;;;;;;;_SALARIO MATERNIDADE;;;;;;;;;;;;;;2;;;;;;;;;;;;;;33,00;;;2.196,15;;;;Salário Maternidade;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Resumo de Proventos por Classificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;;;;;;;;;;;;2,00;;;;;;;;;;;887,08;;;;
;Salário Família;;;;;;;;;;;;;;;;;;;;;;15,00;;;;;;;;;;;1.013,10;;;;
;Salário Maternidade;;;;;;;;;;;;;;;;;;;;;;391,00;;;;;;;;;;;29.583,67;;;;
;Salário Base;;;;;;;;;;;;;;;;;;;;;;5.789,00;;;;;;;;;;;459.497,38;;;;
;Total;;;;;;;;;;;;;;;;;;;;;;6.197,00;;;;;;;;;;;490.981,23;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Descontos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;;;;;;Descrição;;;;;;;;;;;;;;Qtde.;;;;;;;Refer.;;;;;;;;;;Valor;;;;Classificação contábil;;;;;;;;;;;;;
037;;;;;;;;FALTA NAO JUSTIFICADA;;;;;;;;;;;;;;8;;;;;;;22,00;;;1.464,10;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;;;;;;;;PENSAO ALIMENTICIA(LIQUIDO)I;;;;;;;;;;;;;;1;;;;;;;0,00;;272,70;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;;;;;;;;PREVIDENCIA - INSS;;;;;;;;;;;;;;206;;;;;;;1.652,89;;;;;;40.243,16;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;;;;;;;;IRRF - SALARIO;;;;;;;;;;;;;;4;;;;;;;110,00;;;;3.098,45;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;;;;;;;;ESTOURO MES ANTERIOR;;;;;;;;;;;;;;2;;;;;;;0,00;;887,08;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Resumo de Descontos por Classificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;;;;;;;;;;;;1.784,89;;;;;;;;;;;45.965,49;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total;;;;;;;;;;;;;;;;;;;;;;1.784,89;;;;;;;;;;;45.965,49;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Contribuição Previdenciária do Segurado por Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Valor;;;;;;;;
97 - CONTRATOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.243,16;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.243,16;;;;;;;;

Base de I.R.R.F.;;;;;;;;;;;487.616,95;;;;;;Base de Previdência Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;458.033,28;;;;;;;;
Base de F.G.T.S.;;;;;;;;;;;0,00;;;;;;Base de Previdência por Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Valor;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;;;;;;;;;;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;Mês/Ano;;
;;;;;;;
;01/2026
;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;

;CNPJ: 10.150.043/0001-07;;;Folha Mensal;;;;;;

;Página 9 de 10;;;
;;;

Resumo Contábil;;;;;;
;;;;;;;3/31/2026 12:58:50 PM;;;;

;;;;;;;;;;;;
Vínculo: 97 - CONTRATOS;;;;;;;;;;;;
97 - CONTRATOS;;;;458.033,28;
;;;;;;;

;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;
;;;;;;;;;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mês/Ano;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;01/2026;;;
;;;;;;;;;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;CNPJ: 10.150.043/0001-07;;;;;;;;Folha Mensal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;Página 10 de 10;;;;;;;;;
;;;;;;;;;

Resumo Contábil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3/31/2026 12:58:50 PM;;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo: 98 - ESTATUTÁRIO(EM CEDÊNCIA);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Total de Vencimentos;;;;;;;;;;;;;;5.854,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
